episode_id,source_citation,source_url,year_window,geography,region,age_band,skill_tier,sector,prior_income_band,subsidy_level,ubi_level,population_n,time_horizon,outcome_retrain_%,outcome_share_similar_%,outcome_underemployed_%,outcome_exit_%,outcome_still_seeking_%,data_quality,notes,comparability_notes,quarter,months_post_closure,gender,rc_la_claimant_count_q_mean,rc_la_claimant_baseline,rc_la_excess_vs_baseline,rc_la_age_claimants,rc_la_age_pct_of_la_total,ne_claimant_count_q_mean,ne_claimant_baseline,ne_claimant_excess_vs_baseline,ne_gender_claimants,ne_gender_pct_within_age_band,ne_unemployment_rate_%,ne_employment_rate_%,ne_activity_rate_%,aps_period,ne_median_weekly_pay_gbp,ne_median_annual_pay_gbp,ssi_est_workers_this_cell,ssi_age_share_prior,ssi_gender_share_prior,off_all_benefits_%,still_on_benefits_%,never_claimed_jsa_%,self_employment_%,self_employment_n,training_courses_n,area_wage_change_%,ne_wage_change_%,manual_jobs_share_pre_%,manual_jobs_share_post_%
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£35k-£50k,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",414,2016Q1 (4 months post-closure),3.0,17.0,37.0,16.0,27.0,ESTIMATED_LOW,"INCOME BAND: £35k-£50k. Senior operators, shift supervisors, maintenance engineers, technicians. ASHE NE p75-p90 range (£679-£882/wk). Estimated 20% of workforce — LOW confidence. Outcome adjustments vs £25k-£35k baseline: retrain +1pp, share_similar +7pp, underemployed -6pp, exit -4pp, still_seeking +2pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q1 (4 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3622 quarterly avg (baseline 3477; excess vs baseline: +145).  NE LABOUR MARKET (APS Jul 2015-Jun 2016): unemployment 7.7%, employment 69.4%, activity 75.3%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — still_seeking: 25.0% (540/2070 still on JSA, DWP Feb 2016). 35% (720/2070) never claimed JSA — cannot split into model buckets (could be retired, immediately re-employed, on ESA/UC, left UK). 40% left JSA by Feb 2016 but DWP warns ≠ re-employed.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q1,4,all,3622,3477,144.6,,,51045,67784,-16739.5,,,7.7,69.4,75.3,Jul 2015-Jun 2016,492.4,25605,414,,,,,35.0,,,,,,,
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,all,professional,primary_metals / steel_manufacturing,£50k+,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",104,2016Q1 (4 months post-closure),1.0,25.0,29.0,14.0,31.0,ESTIMATED_LOW,"INCOME BAND: £50k+. Plant management, senior engineers, operations managers. Above ASHE NE p90 (£882/wk=£45.9k/yr). Estimated 5% of workforce — LOW confidence. Likely had enhanced redundancy packages separate from main SSI terms. Outcome adjustments vs £25k-£35k baseline: retrain -1pp, share_similar +15pp, underemployed -14pp, exit -6pp, still_seeking +6pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q1 (4 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3622 quarterly avg (baseline 3477; excess vs baseline: +145).  NE LABOUR MARKET (APS Jul 2015-Jun 2016): unemployment 7.7%, employment 69.4%, activity 75.3%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — still_seeking: 25.0% (540/2070 still on JSA, DWP Feb 2016). 35% (720/2070) never claimed JSA — cannot split into model buckets (could be retired, immediately re-employed, on ESA/UC, left UK). 40% left JSA by Feb 2016 but DWP warns ≠ re-employed.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q1,4,all,3622,3477,144.6,,,51045,67784,-16739.5,,,7.7,69.4,75.3,Jul 2015-Jun 2016,492.4,25605,104,,,,,35.0,,,,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",2070,2016Q2 (7 months post-closure),,,,,,MEDIUM,"QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,all,3172,3477,-305.4,,,49775,67784,-18009.5,,,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,2070,,,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",207,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 207 (prior: 10% of 2070).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 690 (21.8% of LA total).  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,all,3172,3477,-305.4,690.0,21.8,49775,67784,-18009.5,,,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,207,0.1,,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,25-49,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",828,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 25-49. Nomis band used: Aged 25-49 (NOTE: Nomis uses 25-49, not 25-44 — document mismatch). Estimated SSI workers in this cell: 828 (prior: 40% of 2070).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 1703 (53.8% of LA total).  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,all,3172,3477,-305.4,1703.0,53.8,49775,67784,-18009.5,,,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,828,0.4,,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,50+,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£15k employer hiring subsidy (45+ tier — highest rate, recognising harder-to-place status); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",1035,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 50+. Nomis band used: Aged 50+ . Estimated SSI workers in this cell: 1035 (prior: 50% of 2070).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 770 (24.3% of LA total).  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,all,3172,3477,-305.4,770.0,24.3,49775,67784,-18009.5,,,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,1035,0.5,,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",197,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 197 (prior: 10% of 2070).  GENDER: male. Prior: 95% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 690 (21.8% of LA total).  NE ITL1 gender claimants in this age band: 7697 (67.9% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,male,3172,3477,-305.4,690.0,21.8,49775,67784,-18009.5,7697.0,67.9,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,197,0.1,0.95,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",10,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 10 (prior: 10% of 2070).  GENDER: female. Prior: 5% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 690 (21.8% of LA total).  NE ITL1 gender claimants in this age band: 3633 (32.1% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,female,3172,3477,-305.4,690.0,21.8,49775,67784,-18009.5,3633.0,32.1,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,10,0.1,0.05,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,25-49,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",787,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 25-49. Nomis band used: Aged 25-49 (NOTE: Nomis uses 25-49, not 25-44 — document mismatch). Estimated SSI workers in this cell: 787 (prior: 40% of 2070).  GENDER: male. Prior: 95% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 1703 (53.8% of LA total).  NE ITL1 gender claimants in this age band: 17842 (67.1% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,male,3172,3477,-305.4,1703.0,53.8,49775,67784,-18009.5,17842.0,67.1,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,787,0.4,0.95,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,25-49,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",41,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 25-49. Nomis band used: Aged 25-49 (NOTE: Nomis uses 25-49, not 25-44 — document mismatch). Estimated SSI workers in this cell: 41 (prior: 40% of 2070).  GENDER: female. Prior: 5% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 1703 (53.8% of LA total).  NE ITL1 gender claimants in this age band: 8752 (32.9% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,female,3172,3477,-305.4,1703.0,53.8,49775,67784,-18009.5,8752.0,32.9,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,41,0.4,0.05,,,,,,4300.0,,,,
redcar_2015,Gov.uk 6-month press release,https://www.gov.uk/government/news/business-minister-returns-to-redcar-6-months-after-steel-plant-closure,2015-2017,Redcar / Teesside,North East England,50+,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£15k employer hiring subsidy (45+ tier — highest rate, recognising harder-to-place status); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",983,2016Q2 (7 months post-closure),,,,,,MEDIUM,"AGE BAND: 50+. Nomis band used: Aged 50+ . Estimated SSI workers in this cell: 983 (prior: 50% of 2070).  GENDER: male. Prior: 95% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q2 (7 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3172 quarterly avg (baseline 3477; excess vs baseline: -305).  RC LA age band claimants: 770 (24.3% of LA total).  NE ITL1 gender claimants in this age band: 7818 (66.2% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Oct 2015-Sep 2016): unemployment 6.8%, employment 69.9%, activity 75.1%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  6-month data: 4300 training courses delivered (NOT worker counts — one worker may take multiple courses). 2988 received job advice (near-universal).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q2,7,male,3172,3477,-305.4,770.0,24.3,49775,67784,-18009.5,7818.0,66.2,6.8,69.9,75.1,Oct 2015-Sep 2016,492.4,25605,983,0.5,0.95,,,,,,4300.0,,,,
